wavelength_nm,reflectance,reflectance_std
567.8708939226018,0.08264996558285903,0.000522537316521305
568.3276352675824,0.08270285469889044,0.0005084667338448846
568.7844267605706,0.08272926071388756,0.000520110995418788
569.2412683689108,0.08275007793563265,0.000560940263753489
569.6981600599474,0.0827870067337626,0.0006096492560267065
570.1551018010248,0.08285364178251844,0.0006424317349822336
570.612093559487,0.082949850574495,0.0006496675267188902
571.0691353026787,0.08306193865517382,0.0006370760596003244
571.5262269979439,0.08316862720635736,0.0006179312131178622
571.9833686126273,0.0832504264048029,0.0006023419714492159
572.4405601140729,0.08329853537743384,0.0005909492836471131
572.8978014696254,0.08331953384986705,0.0005774873765863434
573.3550926466289,0.08333384728981039,0.0005553339497962802
573.8124336124279,0.08336857766190924,0.0005227798917621831
574.2698243343664,0.08344767003491599,0.0004900030786136309
574.727264779789,0.08358346195356345,0.0004879498340828195
575.1847549160402,0.08377296871514044,0.0005538376556368601
575.6422947104641,0.08400016866454933,0.0006845635525943234
576.0998841304049,0.08424302489162758,0.0008356714040671872
576.5575231432073,0.08448207593840758,0.0009592852908497959
577.0152117162154,0.08470697374625766,0.0010242442790397161
577.4729498167736,0.08491860255709319,0.0010216528911694985
577.9307374122262,0.08512672884851144,0.0009620525103999662
578.3885744699177,0.08534517203605979,0.000865191760693461
578.8464609571922,0.08558715253033006,0.000749073767918842
579.3043968413942,0.08586265290272922,0.0006301916534114267
579.7623820898681,0.08617808205146922,0.0005379670375901156
580.220416669958,0.08653726490646703,0.0005159543633551452
580.6785005490084,0.08694242138451862,0.0005703211237310382
581.1366336943636,0.08739432579589476,0.0006508463764608165
581.5948160733681,0.0878917300673858,0.0007137086492710949
582.0530476533659,0.08843076608749095,0.0007513213961094538
582.5113284017016,0.08900507281399314,0.0007791148238262521
582.9696582857196,0.0896069284113963,0.0008075821686710402
583.428037272764,0.09022908302779244,0.0008260358391585862
583.8864653301791,0.09086661348119218,0.0008148612103706867
584.3449424253096,0.09151806156948909,0.0007682362363386046
584.8034685254995,0.09218530896869427,0.000703801712569429
585.2620435980934,0.09287203126559301,0.0006519384517925888
585.7206676104354,0.0935811394890216,0.0006312679663055221
586.17934052987,0.09431219670076102,0.0006391419685581347
586.6380623237415,0.09506004083066788,0.0006710276358878488
587.0968329593942,0.09581546507753723,0.0007286363373131552
587.5556524041724,0.09656789994440075,0.0008002304184329769
588.0145206254206,0.09730909820369814,0.0008533426849201102
588.4734375904831,0.09803637421550995,0.0008563409735385749
588.932403266704,0.09875417807190719,0.0008028829177489813
589.3914176214279,0.09947345334174301,0.0007207098234887598
589.850480621999,0.10020893097526169,0.0006566614091246284
590.3095922357618,0.10097504417598595,0.0006351374634123023
590.7687524300604,0.10178153240761491,0.000633888027159498
591.2279611722395,0.10262998990487496,0.000621029752059635
591.687218429643,0.10351240506007776,0.0005936444884697381
592.1465241696155,0.10441211208456831,0.0005742937047327122
592.6058783595014,0.10530687019791045,0.0005796770913533518
593.0652809666449,0.10617335076104174,0.0005986780133595513
593.5247319583902,0.10699216584797526,0.0006094742682433838
593.984231302082,0.10775249571959125,0.0006060776946227622
594.4437789650644,0.10845526396860923,0.000601553501851028
594.9033749146818,0.10911378845944715,0.0006079152437120217
595.3630191182784,0.10975114352518085,0.0006153769486035994
595.8227115431987,0.11039432787304385,0.0005997841386107824
596.2824521567871,0.11106664564239412,0.0005487398044048937
596.7422409263879,0.11178082324442201,0.00047921930560258726
597.2020778193453,0.1125354745556847,0.00043370476367334036
597.6619628030037,0.11331633809281277,0.00044049639593422477
598.1218958447075,0.11410179655464035,0.0004782014379705023
598.5818769118009,0.11487045800879145,0.0005156151027648927
599.0419059716285,0.11560779237613186,0.000547922074681068
599.5019829915343,0.11630931867755387,0.0005816524698286531
599.962107938863,0.11697940447385895,0.0006095313202611604
600.4222807809585,0.11762671351831651,0.0006144580588243771
600.8825014851657,0.11825890325475562,0.000596415635548843
601.3427700188286,0.11887952381308015,0.0005876677761708481
601.8030863492913,0.11948877133984126,0.0006252919882005431
602.2634504438987,0.1200873100753173,0.0006994710854839012
602.7238622699947,0.12068026267208402,0.000764901775240115
603.1843217949238,0.12127816805075958,0.000791672186695165
603.6448289860305,0.12189357525732428,0.000785158111167495
604.1053838106587,0.12253483224217386,0.0007745420179410234
604.5659862361532,0.12320065419689347,0.0007838100081901841
605.026636229858,0.1238788871996967,0.0008116151632569417
605.4873337591177,0.12455060502469757,0.0008420932677746598
605.9480787912765,0.12519766937502916,0.0008624386926166372
606.4088712936789,0.1258099179985915,0.000862334047733865
606.8697112336689,0.12638833771564953,0.0008282163006641075
607.3305985785911,0.12694278025365424,0.0007513275573433225
607.7915332957898,0.12748568401483562,0.0006480597041120693
608.2525153526093,0.1280252011439179,0.0005751918822411273
608.7135447163939,0.12856111089852046,0.0005941166290809117
609.1746213544882,0.12908522593970184,0.0006820430934852151
609.6357452342362,0.129585817497302,0.0007632978536282454
610.0969163229823,0.13005392386913217,0.0007942929037160184
610.5581345880711,0.13048874989557002,0.0007804129345539606
611.0193999968467,0.1308998601118784,0.0007625758545628389
611.4807125166534,0.131305317914257,0.0007820287787652535
611.9420721148357,0.13172662339659952,0.0008378729598612297
612.4034787587378,0.1321823860087598,0.0008919325759826256
612.8649324157042,0.1326827440394996,0.0009096007214461681
613.3264330530792,0.13322591562585737,0.0008838971588791296
613.7879806382069,0.133797533325962,0.0008382769972112152
614.249575138432,0.13437290301879395,0.0008137969546742847
614.7112165210985,0.13492195462777562,0.0008382178022264227
615.1729047535512,0.13541618737037536,0.0009023214551750206
615.634639803134,0.1358362458772434,0.000977982288141645
616.0964216371913,0.13617808489683692,0.0010470211574037035
616.5582502230675,0.13645547709484504,0.0011050510224903441
617.020125528107,0.1366973555864651,0.001149661704799251
617.4820475196543,0.13694016639177828,0.001173781838519136
617.9440161650532,0.13721738668062752,0.0011708574473297023
618.4060314316487,0.13754967276996083,0.0011416713710668594
618.8680932867846,0.13793906803342001,0.0010938674020890295
619.3302016978056,0.1383692951967482,0.0010395208219035035
619.7923566320558,0.13881197023561137,0.000999605187188228
620.2545580568797,0.13923650455773326,0.0010046065997522681
620.7168059396215,0.13962023721100988,0.001068536813752603
621.1791002476257,0.13995532155702484,0.0011614266518625777
621.6414409482365,0.14025011382112396,0.0012298120970117247
622.1038280087984,0.14052485723533673,0.0012386464861653677
622.5662613966555,0.14080349304907733,0.0011918046587034278
623.0287410791523,0.14110469978210324,0.0011238869199321658
623.4912670236331,0.14143546882774355,0.0010689668339755104
623.9538391974424,0.1417896576022234,0.001031286093868398
624.4164575679242,0.14215207031825886,0.0009929227060932763
624.8791221024231,0.1425061632643144,0.0009444438777009691
625.3418327682834,0.1428416491377447,0.0008941381572522434
625.8045895328494,0.14315831566390047,0.000851046596044331
626.2673923634654,0.1434644008143405,0.0008148186488552285
626.7302412274757,0.14377070785905857,0.0007934945266148915
627.1931360922249,0.14408375130360765,0.0008183542898343846
627.656076925057,0.1444016169872538,0.0009097661620839302
628.1190636933168,0.14471480820945057,0.0010347550973329495
628.582096364348,0.14501184192342295,0.0011341445726238254
629.0451749054955,0.1452869516650168,0.0011738214203600742
629.5082992841033,0.1455461220229055,0.0011669773548321591
629.9714694675158,0.14580836499062458,0.0011601265567892617
630.4346854230776,0.14610123890972046,0.0011847795222839268
630.8979471181326,0.146452049587382,0.0012215183105211552
631.3612545200256,0.14687793527557347,0.0012294424739528343
631.8246075961006,0.14737850495783297,0.0011987263354639119
632.288006313702,0.1479337780901141,0.0011671511990001373
632.7514506401743,0.14850833944892114,0.0011870650826192194
633.2149405428617,0.1490606209093502,0.00126903494174411
633.6784759891085,0.14955461375401854,0.0013752734983331187
634.1420569462591,0.14997038383938616,0.0014640687572410219
634.605683381658,0.15030973748502918,0.0015145448715869426
635.0693552626493,0.15059450398268598,0.0015212452363888777
635.5330725565775,0.15085721452714443,0.0014851491999737564
635.9968352307867,0.1511270478466758,0.0014147093889425619
636.4606432526216,0.15141659641156388,0.0013302177594735024
636.9244965894262,0.15171562835299168,0.0012575442858535663
637.388395208545,0.15199558561947318,0.001211102795884929
637.8523390773223,0.15222375270377844,0.0011906600326421033
638.3163281631025,0.15238107378324908,0.0012095011719240976
638.78036243323,0.15247513651267183,0.0013176613041500432
639.2444418550489,0.1525415893334359,0.001558846591277325
639.7085663959037,0.1526327738059898,0.001902070592103821
640.1727360231388,0.15279873844208527,0.0022552459410831037
640.6369507040984,0.15306931595604006,0.0025222428942942485
641.1012104061269,0.15344471115153685,0.002640339507193172
641.5655150965686,0.15389735217628758,0.002595547520087554
642.0298647427679,0.15438276660266606,0.002419551926828369
642.4942593120691,0.15485450647576035,0.0021695966952954794
642.9586987718167,0.15527815669478012,0.0019006501431117066
643.4231830893548,0.15564098864286918,0.0016500593933625764
643.8877122320278,0.15595531191855785,0.001446852384641704
644.35228616718,0.15625454483762666,0.0013214308543499757
644.8169048621558,0.1565821948105722,0.0012814203522615543
645.2815682842996,0.1569759588889318,0.0012913206517514847
645.7462764009557,0.15745154882551401,0.0013124981609831368
646.2110291794684,0.15799224097379796,0.0013443918310691073
646.6758265871822,0.15854919137877577,0.0014020020080883868
647.1406685914411,0.15905397661277745,0.0014706036809593302
647.6055551595898,0.15943999490092647,0.0015189469769284866
648.0704862589723,0.15966561464529924,0.001557358841992154
648.5354618569334,0.15973108377229372,0.0016533583094582368
649.0004819208169,0.15968337866297466,0.0018583616570752247
649.4655464179675,0.15960699420763827,0.002135371934768943
649.9306553157296,0.1596024714859832,0.0023983864488138235
650.3958085814471,0.15975758042870217,0.002582589435468153
650.8610061824647,0.16011877294366536,0.0026657381276620866
651.3262480861267,0.16067240579600348,0.0026553295574073947
651.7915342597774,0.16134446407479744,0.0025724410594275115
652.2568646707612,0.16202217382190837,0.002452233726926242
652.7222392864223,0.1625916720639325,0.0023571633459302183
653.187658074105,0.16297741981530142,0.0023663974159377718
653.6531210011539,0.16316711218497013,0.0025113514996941075
654.1186280349132,0.16321230745290313,0.002724888915786616
654.5841791427272,0.16320588163671076,0.002885757215621073
655.0497742919401,0.163246667378681,0.0028975877624833096
655.5154134498966,0.1634055972211017,0.0027361146151140543
